regulator	target	beta.sign.sum	prior	ens_tf	ens_target
IRF4	RP1-167G20.1	0.0110494533139567	0	ENSG00000137265	ENSG00000248150
PAX4	ZNF622	-0.0588910852276213	0	ENSG00000106331	ENSG00000173545
REL	FAM134B	0.083593521339411406	0	ENSG00000162924	ENSG00000154153
CREB1	FAM134B	0.044419708008676097	1	ENSG00000118260	ENSG00000154153
RELB	FAM134B	0.096379451259420601	0	ENSG00000104856	ENSG00000154153
IRF4	RP11-260E18.1	0.0309331883308691	1	ENSG00000137265	ENSG00000246214
BCL11A	CTC-461F20.1	0.0059569723368173098	1	ENSG00000119866	ENSG00000250415
IRF4	CTC-461F20.1	0.0138287365070202	1	ENSG00000137265	ENSG00000250415
IRF9	MYO10	0.0458787542147416	0	ENSG00000213928	ENSG00000145555
HGNC:9982	MYO10	-0.15972285367195199	0	ENSG00000132005	ENSG00000145555
BARHL1	BASP1	0.16817065521169	1	ENSG00000125492	ENSG00000176788
GFI1B	BASP1	-0.110024256153214	0	ENSG00000165702	ENSG00000176788
NFKB2	BASP1	0.0654678274179884	0	ENSG00000077150	ENSG00000176788
MLX	BASP1	-0.12312382417021402	0	ENSG00000108788	ENSG00000176788
EHF	AC091878.1	0.032029070511217297	0	ENSG00000135373	ENSG00000215196
CEBPE	RNU6-1003P	-0.036097141919461499	0	ENSG00000092067	ENSG00000252908
ZFHX3	RNU6-1003P	-0.041907973022607202	0	ENSG00000140836	ENSG00000252908
POU2F1	CTD-2139B15.4	0.0083655229453418294	0	ENSG00000143190	ENSG00000250822
IRF4	RP11-321E2.3	0.036799802315440798	0	ENSG00000137265	ENSG00000248455
SPI1	RP11-321E2.3	0.050344669968758499	0	ENSG00000066336	ENSG00000248455
SPI1	RP11-321E2.4	0.0126372012038836	0	ENSG00000066336	ENSG00000249662
EHF	RP11-432M8.9	0.0111052068278138	0	ENSG00000135373	ENSG00000249156
SPDEF	RP11-432M8.13	-0.0212838080462317	0	ENSG00000124664	ENSG00000250782
IRF4	RP11-454P21.1	0.020004340755248599	1	ENSG00000137265	ENSG00000249937
HOXA2	CTD-2023M8.1	-0.039327141734150202	1	ENSG00000105996	ENSG00000248693
DPRX	CTD-2023M8.1	-0.0094311851438013197	0	ENSG00000204595	ENSG00000248693
EHF	HSPD1P15	0.0054375725264995001	0	ENSG00000135373	ENSG00000249557
IRF4	CDH18	0.0204548218379552	0	ENSG00000137265	ENSG00000145526
SPDEF	CDH18	-0.021506037166353999	0	ENSG00000124664	ENSG00000145526
EHF	RP11-774D14.1	0.0117693794484708	0	ENSG00000135373	ENSG00000251629
SPI1	RP11-774D14.1	0.0025445647507640699	0	ENSG00000066336	ENSG00000251629
PAX7	RP11-823P9.3	0.13528850882750099	0	ENSG00000009709	ENSG00000233974
PLAG1	RP11-823P9.3	0.056739465205329201	0	ENSG00000181690	ENSG00000233974
FOXG1	RP11-823P9.3	0.088871509768817802	0	ENSG00000176165	ENSG00000233974
NKX3-2	CDH12	0.10123666786550699	0	ENSG00000109705	ENSG00000154162
EHF	CDH12	0.077454498328465002	1	ENSG00000135373	ENSG00000154162
SPI1	CDH12	0.0262289489752087	0	ENSG00000066336	ENSG00000154162
EHF	HSPD1P1	0.019704036329380999	0	ENSG00000135373	ENSG00000213430
FOXG1	HSPD1P1	0.0175929714201319	0	ENSG00000176165	ENSG00000213430
EHF	CTD-2272G21.3	0.0065084464079538402	0	ENSG00000135373	ENSG00000250319
IRF4	PRDM9	0.025771527494673201	0	ENSG00000137265	ENSG00000164256
EHF	PRDM9	0.047310958103768501	0	ENSG00000135373	ENSG00000164256
SPI1	PRDM9	0.060508622147985303	0	ENSG00000066336	ENSG00000164256
EHF	RP11-197O8.1	0.011456831605423601	0	ENSG00000135373	ENSG00000249607
IRF4	CDH10	0.054262146712395994	1	ENSG00000137265	ENSG00000040731
SOX7	CDH10	0.044764969953542601	1	ENSG00000171056	ENSG00000040731
IRF4	CTD-2533K21.4	0.018901282866817099	0	ENSG00000137265	ENSG00000251033
SPDEF	CTD-2533K21.4	-0.031312401507035202	0	ENSG00000124664	ENSG00000251033
PAX7	CDH9	0.011634372318286901	0	ENSG00000009709	ENSG00000113100
EHF	CDH9	0.010197130328318	0	ENSG00000135373	ENSG00000113100
EHF	RP11-560A7.1	0.025814747566773901	0	ENSG00000135373	ENSG00000250079
CTCF	RP11-560A7.1	0.0074800508110263904	0	ENSG00000102974	ENSG00000250079
IRF4	CTD-2010I22.2	0.020520222686933098	0	ENSG00000137265	ENSG00000248391
SPI1	CTD-2010I22.2	0.021890986713230101	0	ENSG00000066336	ENSG00000248391
IRF4	CTD-2351A16.1	0.026638654965500299	0	ENSG00000137265	ENSG00000280305
EHF	CTD-2351A16.1	0.090305664560527604	0	ENSG00000135373	ENSG00000280305
SPI1	CTD-2351A16.1	0.062158677840463299	0	ENSG00000066336	ENSG00000280305
IRF4	CDH6	0.035376919318657399	0	ENSG00000137265	ENSG00000113361
EHF	CDH6	0.079272103907737604	0	ENSG00000135373	ENSG00000113361
MEF2C	DROSHA	-0.0294951607715986	1	ENSG00000081189	ENSG00000113360
CDX1	Y_RNA	0.073972380036482197	0	ENSG00000113722	ENSG00000206682
MEF2C	C5orf22	-0.00606660280223866	0	ENSG00000081189	ENSG00000082213
IRF1	C5orf22	0.041857311735194601	1	ENSG00000125347	ENSG00000082213
IRF9	C5orf22	0.046068636261450899	0	ENSG00000213928	ENSG00000082213
IRF9	PDZD2	0.028753722092638899	0	ENSG00000213928	ENSG00000133401
RAX2	RP11-5N11.3	0.031407140158105702	0	ENSG00000173976	ENSG00000249114
HNF4G	RP11-5N11.6	0.0119606283615674	0	ENSG00000164749	ENSG00000250164
PITX2	CTD-2290C23.2	-0.036411885110638198	0	ENSG00000164093	ENSG00000241739
PITX2	RPL5P14	-0.139578991486422	0	ENSG00000164093	ENSG00000243914
HESX1	TPT1P5	-0.091108336287204897	0	ENSG00000163666	ENSG00000214108
EOMES	GOLPH3	-0.0087074842430001995	0	ENSG00000163508	ENSG00000113384
IRF9	GOLPH3	0.016208502537737899	0	ENSG00000213928	ENSG00000113384
STAT5A	CTD-2186M15.3	0.069161578018100009	0	ENSG00000126561	ENSG00000272086
STAT1	MTMR12	-0.0042554433895903602	0	ENSG00000115415	ENSG00000150712
STAT2	MTMR12	-0.032532835803155802	0	ENSG00000170581	ENSG00000150712
PDX1	ZFR	0.0068343201856729896	0	ENSG00000139515	ENSG00000056097
HGNC:9982	ZFR	-0.0068727114559311298	1	ENSG00000132005	ENSG00000056097
EN1	CTD-2290P7.1	0.017343514217005501	0	ENSG00000163064	ENSG00000249142
PLAG1	CTD-2290P7.1	0.007242738233917659	0	ENSG00000181690	ENSG00000249142
IRF2	SUB1	0.063611239018000698	1	ENSG00000168310	ENSG00000113387
IRF4	NPR3	0.048372838436976297	0	ENSG00000137265	ENSG00000113389
EHF	NPR3	0.021068068538687701	0	ENSG00000135373	ENSG00000113389
SPIB	NPR3	0.069797221796760095	0	ENSG00000269404	ENSG00000113389
EHF	CTD-2066L21.3	0.022943421893284799	1	ENSG00000135373	ENSG00000250697
IRF4	CTD-2218G20.2	0.013448682763274499	0	ENSG00000137265	ENSG00000248279
POU4F1	TARS	-0.0097975860297619798	1	ENSG00000152192	ENSG00000113407
NFATC1	TARS	0.064440830218488093	1	ENSG00000131196	ENSG00000113407
HGNC:9982	TARS	-0.013363198627496001	0	ENSG00000132005	ENSG00000113407
EHF	CTD-2233C11.2	0.0081404809955252493	0	ENSG00000135373	ENSG00000250583
PLAG1	ADAMTS12	0.045442144500977201	0	ENSG00000181690	ENSG00000151388
SPI1	ADAMTS12	0.090497091104567703	1	ENSG00000066336	ENSG00000151388
IRX2	RXFP3	0.0044764778276563397	0	ENSG00000170561	ENSG00000182631
PLAG1	SLC45A2	0.024772965657461499	0	ENSG00000181690	ENSG00000164175
EHF	SLC45A2	0.075681068149309014	0	ENSG00000135373	ENSG00000164175
TFAP2C	AMACR	0.12675171539379901	1	ENSG00000087510	ENSG00000242110
GATA4	C1QTNF3-AMACR	-0.044702516722515399	0	ENSG00000136574	ENSG00000273294
SP2	C1QTNF3-AMACR	0.017645277042622101	1	ENSG00000167182	ENSG00000273294
PLAG1	RP11-1023L17.2	0.15105251120322197	0	ENSG00000181690	ENSG00000215156
FOXG1	RP11-1023L17.2	0.167371591002897	0	ENSG00000176165	ENSG00000215156
SPI1	RAI14	0.016304583488359101	0	ENSG00000066336	ENSG00000039560
CTCF	TTC23L	0.0283956795699527	0	ENSG00000102974	ENSG00000205838
BRCA1	TTC23L	-0.048529481739863101	0	ENSG00000012048	ENSG00000205838
WT1	RAD1	0.0488483647628732	1	ENSG00000184937	ENSG00000113456
ZNF784	RAD1	0.0278365835734849	0	ENSG00000179922	ENSG00000113456
E2F5	BRIX1	0.023207991790029098	0	ENSG00000133740	ENSG00000113460
ETV4	BRIX1	-0.018970436995377399	1	ENSG00000175832	ENSG00000113460
ZNF784	BRIX1	0.023852743581552201	0	ENSG00000179922	ENSG00000113460
PLAG1	DNAJC21	-0.0086618339311029698	1	ENSG00000181690	ENSG00000168724
ESRRA	DNAJC21	-0.043712382780624302	1	ENSG00000173153	ENSG00000168724
IRF4	AGXT2	0.015217671503517299	0	ENSG00000137265	ENSG00000113492
EHF	AGXT2	0.086984310370096601	0	ENSG00000135373	ENSG00000113492
SPI1	AGXT2	0.025044942749070102	0	ENSG00000066336	ENSG00000113492
IRF7	PRLR	0.063899136308368604	1	ENSG00000185507	ENSG00000113494
RAX2	PRLR	0.10173719015227199	1	ENSG00000173976	ENSG00000113494
NFE2L1	CTD-2046J7.1	-0.022935372561497004	0	ENSG00000082641	ENSG00000250886
TP53	SPEF2	-0.027580087127917801	0	ENSG00000141510	ENSG00000152582
TP53	CTD-2113L7.1	-0.0262688306187276	0	ENSG00000141510	ENSG00000248969
DPRX	CTD-2113L7.1	-0.029563267605668801	0	ENSG00000204595	ENSG00000248969
NFKB1	IL7R	0.0352157466920517	1	ENSG00000109320	ENSG00000168685
IRF4	CAPSL	0.021315131565880802	0	ENSG00000137265	ENSG00000152611
EHF	CAPSL	0.0239666365110216	0	ENSG00000135373	ENSG00000152611
SPI1	CAPSL	0.048587232940505397	0	ENSG00000066336	ENSG00000152611
IRF4	UGT3A1	0.074448034409383093	0	ENSG00000137265	ENSG00000145626
PLAG1	UGT3A1	0.14264768942620001	0	ENSG00000181690	ENSG00000145626
EHF	UGT3A1	0.094304960606434007	0	ENSG00000135373	ENSG00000145626
IRF4	UGT3A2	0.049254369780999299	0	ENSG00000137265	ENSG00000168671
EHF	UGT3A2	0.027195691244219802	0	ENSG00000135373	ENSG00000168671
CREB1	LMBRD2	-0.0121386534077792	0	ENSG00000118260	ENSG00000164187
ZNF282	LMBRD2	0.064855786510972901	1	ENSG00000170265	ENSG00000164187
NFKB2	LMBRD2	-0.0087062406368289599	0	ENSG00000077150	ENSG00000164187
ALX1	LMBRD2	0.0287701157294812	0	ENSG00000180318	ENSG00000164187
TFDP1	SKP2	0.065816368188566204	1	ENSG00000198176	ENSG00000145604
MESP1	SKP2	0.012885524283765	0	ENSG00000166823	ENSG00000145604
SP4	NADK2	0.0153214154324132	1	ENSG00000105866	ENSG00000152620
MAZ	NADK2	0.0419012846800388	1	ENSG00000103495	ENSG00000152620
MAZ	NADK2-AS1	0.028846149344937198	0	ENSG00000103495	ENSG00000245711
IRF2	RANBP3L	0.032374760178028997	1	ENSG00000168310	ENSG00000164188
IRF1	RANBP3L	0.12271443833929099	1	ENSG00000125347	ENSG00000164188
IRF9	RANBP3L	0.032244479435786899	1	ENSG00000213928	ENSG00000164188
IRF8	RANBP3L	0.21800344421141699	1	ENSG00000140968	ENSG00000164188
NFKB1	SLC1A3	0.059656905172834798	0	ENSG00000109320	ENSG00000079215
HIVEP1	SLC1A3	0.13747657309139802	1	ENSG00000095951	ENSG00000079215
NFKB2	SLC1A3	0.057625372483011403	0	ENSG00000077150	ENSG00000079215
CREB1	CTD-2282P23.2	0.043929773004905498	0	ENSG00000118260	ENSG00000274441
HIVEP1	CTD-2282P23.2	0.0795122264230161	0	ENSG00000095951	ENSG00000274441
RELA	CTD-2282P23.2	0.048980161657058499	0	ENSG00000173039	ENSG00000274441
MIXL1	CTD-2353F22.1	-0.12507710775834099	0	ENSG00000185155	ENSG00000250155
RELA	CTD-2353F22.2	0.0810574084238702	0	ENSG00000173039	ENSG00000279400
RELB	CTD-2353F22.2	0.092086471292370506	0	ENSG00000104856	ENSG00000279400
TFEB	NIPBL	0.021593617273092301	0	ENSG00000112561	ENSG00000164190
HINFP	NIPBL	0.0036381052697002799	0	ENSG00000172273	ENSG00000164190
CXXC1	NIPBL	0.00350372885841529	0	ENSG00000154832	ENSG00000164190
ARID3A	RPS4XP6	0.019428088553284099	0	ENSG00000116017	ENSG00000244073
NR2F6	C5orf42	0.066108747856638506	0	ENSG00000160113	ENSG00000197603
EN1	NUP155	-0.0208559214321044	0	ENSG00000163064	ENSG00000113569
MSX2	NUP155	0.0250424970841987	1	ENSG00000120149	ENSG00000113569
TFAP4	WDR70	0.047768929630241798	0	ENSG00000090447	ENSG00000082068
IRF4	GDNF	0.039094393558795203	0	ENSG00000137265	ENSG00000168621
EHF	GDNF	0.052741632405508401	0	ENSG00000135373	ENSG00000168621
IRF4	GDNF-AS1	0.0097213483576906196	0	ENSG00000137265	ENSG00000248587
SPI1	GDNF-AS1	0.015545598324406299	0	ENSG00000066336	ENSG00000248587
SPI1	AC008869.3	0.0186609006990472	0	ENSG00000066336	ENSG00000278179
IRF4	CTD-2194L12.2	0.0044685800442828098	0	ENSG00000137265	ENSG00000248539
SPI1	CTD-2194L12.2	0.0118076665470454	0	ENSG00000066336	ENSG00000248539
IRF4	EGFLAM	0.045799602475372798	1	ENSG00000137265	ENSG00000164318
PLAG1	EGFLAM	0.011370644900489699	1	ENSG00000181690	ENSG00000164318
SPIB	EGFLAM	0.0650180018795561	0	ENSG00000269404	ENSG00000164318
IRF4	EGFLAM-AS2	0.0235381276452215	0	ENSG00000137265	ENSG00000248572
SPI1	EGFLAM-AS2	0.00492334666802661	0	ENSG00000066336	ENSG00000248572
BCL11A	LIFR	0.098503414801253103	0	ENSG00000119866	ENSG00000113594
GABPA	LIFR	-0.0569034730575671	0	ENSG00000154727	ENSG00000113594
EHF	LIFR-AS1	0.0146611284265372	1	ENSG00000135373	ENSG00000244968
SPI1	LIFR-AS1	0.046430152472109	1	ENSG00000066336	ENSG00000244968
EHF	OSMR-AS1	0.0260727571185159	0	ENSG00000135373	ENSG00000249740
IRF1	OSMR	0.033520068084512002	0	ENSG00000125347	ENSG00000145623
STAT2	OSMR	0.033078554698875301	0	ENSG00000170581	ENSG00000145623
IRF2	RICTOR	0.061038594951100103	1	ENSG00000168310	ENSG00000164327
IRF9	RICTOR	0.0214671451111733	0	ENSG00000213928	ENSG00000164327
RORA	RICTOR	-0.048406781211302999	1	ENSG00000069667	ENSG00000164327
LHX9	FYB	0.026073188638504299	1	ENSG00000143355	ENSG00000082074
ELF5	FYB	0.10643549212428501	1	ENSG00000135374	ENSG00000082074
OLIG2	FYB	0.079392735290629596	1	ENSG00000205927	ENSG00000082074
CREB1	GOLGA5P1	-0.10411258610745801	0	ENSG00000118260	ENSG00000251215
SPI1	C9	0.019321242944192799	1	ENSG00000066336	ENSG00000113600
PITX2	DAB2	0.093257140195844607	0	ENSG00000164093	ENSG00000153071
NFKB2	DAB2	-0.062721346912318607	1	ENSG00000077150	ENSG00000153071
ZNF350	DAB2	0.040862834858978098	1	ENSG00000256683	ENSG00000153071
PAX7	CTD-2078B5.2	0.0047446225662135105	0	ENSG00000009709	ENSG00000271334
MEF2D	INTS6P1	0.013786309455101099	0	ENSG00000116604	ENSG00000250492
EHF	INTS6P1	0.0042901602747502298	0	ENSG00000135373	ENSG00000250492
ELK3	INTS6P1	-0.0187933638101422	0	ENSG00000111145	ENSG00000250492
PBX2	LINC00604	-0.035981265017656298	0	ENSG00000204304	ENSG00000250585
ATF1	PTGER4	0.12924236762357302	0	ENSG00000123268	ENSG00000171522
PRDM4	TTC33	0.030175527492444801	0	ENSG00000110851	ENSG00000113638
CRX	TTC33	0.022496708350907002	1	ENSG00000105392	ENSG00000113638
TFEB	CARD6	0.070104366561973996	0	ENSG00000112561	ENSG00000132357
THRA	C7	0.015181829562247499	0	ENSG00000126351	ENSG00000112936
IRF4	MROH2B	0.096682394042901007	0	ENSG00000137265	ENSG00000171495
EHF	MROH2B	0.048289894279185903	0	ENSG00000135373	ENSG00000171495
SPI1	MROH2B	0.031182943432633201	0	ENSG00000066336	ENSG00000171495
IRF4	C6	0.084712780825251396	0	ENSG00000137265	ENSG00000039537
SPDEF	C6	-0.0368728897649441	0	ENSG00000124664	ENSG00000039537
EHF	C6	0.033987175108360398	0	ENSG00000135373	ENSG00000039537
IRF4	PLCXD3	0.042002952685933903	0	ENSG00000137265	ENSG00000182836
EHF	PLCXD3	0.063284713164556097	0	ENSG00000135373	ENSG00000182836
SPI1	PLCXD3	0.0233110634202887	0	ENSG00000066336	ENSG00000182836
IRF4	CTD-2122P11.1	0.0162637888093147	0	ENSG00000137265	ENSG00000251478
SPI1	CTD-2122P11.1	0.021205938847303801	0	ENSG00000066336	ENSG00000251478
DRGX	OXCT1	0.0257418693331069	0	ENSG00000165606	ENSG00000083720
CREB3L2	C5orf51	0.034458379613575098	1	ENSG00000182158	ENSG00000205765
NR2E1	FBXO4	0.0761442206078978	1	ENSG00000112333	ENSG00000151876
EHF	RP11-112L7.1	0.0058787754383383397	0	ENSG00000135373	ENSG00000260786
BCL11A	GHR	0.058293614107727099	1	ENSG00000119866	ENSG00000112964
EHF	SERBP1P6	0.0151555832857039	0	ENSG00000135373	ENSG00000248873
IRX2	CTD-2265D6.2	0.0087658885439681304	0	ENSG00000170561	ENSG00000250860
MAFA	CCDC152	0.010690824575042701	0	ENSG00000182759	ENSG00000198865
PDX1	CCDC152	-0.039057390249758898	0	ENSG00000139515	ENSG00000198865
POU4F1	CCDC152	0.023989709795231601	0	ENSG00000152192	ENSG00000198865
HESX1	CTD-2325A15.2	-0.042935030406765398	0	ENSG00000163666	ENSG00000251163
ZEB1	CTD-2201E18.5	0.022091583100877301	0	ENSG00000148516	ENSG00000271788
ETV2	CTD-2035E11.4	0.0274234855279357	0	ENSG00000105672	ENSG00000272382
E2F3	ANXA2R	-0.0116897366446165	1	ENSG00000112242	ENSG00000177721
CBFB	ANXA2R	0.10759609217643401	1	ENSG00000067955	ENSG00000177721
DLX4	ANXA2R	0.10749699350063302	0	ENSG00000108813	ENSG00000177721
ZNF784	ANXA2R	-0.0060195753150624502	0	ENSG00000179922	ENSG00000177721
ZNF784	AC025171.1	-0.022199774244108302	0	ENSG00000179922	ENSG00000215068
ETV2	CTD-2035E11.5	0.0445702395922008	0	ENSG00000105672	ENSG00000272144
HSF1	NIM1K	0.0179538569662985	0	ENSG00000185122	ENSG00000177453
RAX2	NIM1K	0.052846433542041098	1	ENSG00000173976	ENSG00000177453
HOXB2	RP11-447H19.3	-0.061176738131524903	0	ENSG00000173917	ENSG00000249779
ARID5B	RP11-447H19.1	-0.085702704521262205	0	ENSG00000150347	ENSG00000247763
ZBTB7A	RP11-447H19.1	0.026294080128115498	0	ENSG00000178951	ENSG00000247763
VENTX	CTD-2636A23.2	-0.086482216217118504	0	ENSG00000151650	ENSG00000261604
HNF4G	HMGCS1	0.062064479630976901	1	ENSG00000164749	ENSG00000112972
RELB	HMGCS1	0.099968299323301979	0	ENSG00000104856	ENSG00000112972
FOXJ3	RP11-159F24.3	0.023429577826579201	1	ENSG00000198815	ENSG00000249492
MEIS3	RP11-159F24.3	-0.0149801675148517	1	ENSG00000105419	ENSG00000249492
NR1I3	C5orf34	0.045385356188158602	0	ENSG00000143257	ENSG00000172244
HLF	EEF1A1P19	0.041590009331439401	0	ENSG00000108924	ENSG00000249855
ESRRG	RP11-159F24.5	-0.066683327284524599	0	ENSG00000196482	ENSG00000248240
MEF2C	PAIP1	-0.014820781380888999	0	ENSG00000081189	ENSG00000172239
ZNF639	NNT-AS1	0.024656866791935201	0	ENSG00000121864	ENSG00000248092
ZNF143	CTD-2210P15.3	0.018058647930314101	0	ENSG00000166478	ENSG00000279557
MAFK	NNT	-0.050387336693710698	0	ENSG00000198517	ENSG00000112992
ESRRB	NNT	0.041516057403533299	1	ENSG00000119715	ENSG00000112992
IRF4	RP11-8L21.1	0.015112211774338002	0	ENSG00000137265	ENSG00000249276
SPI1	RP11-8L21.1	0.031494294968412197	0	ENSG00000066336	ENSG00000249276
IRF4	FGF10	0.017752743812616299	0	ENSG00000137265	ENSG00000070193
SPI1	FGF10	0.0069053795531946599	0	ENSG00000066336	ENSG00000070193
IRF4	FGF10-AS1	0.0090075891948801501	0	ENSG00000137265	ENSG00000248464
SPI1	FGF10-AS1	0.0074062894488085796	0	ENSG00000066336	ENSG00000248464
IRF5	RP11-53O19.1	0.0098279928032790915	1	ENSG00000128604	ENSG00000251141
THAP1	RP11-53O19.1	-0.013541474550729699	1	ENSG00000131931	ENSG00000251141
EGR2	RP11-53O19.1	-0.0242213508401923	1	ENSG00000122877	ENSG00000251141
SP2	MRPS30	0.051383507363428699	1	ENSG00000167182	ENSG00000112996
MEF2D	HCN1	0.0094918937610601502	0	ENSG00000116604	ENSG00000164588
IRF4	HCN1	0.098070583784929596	0	ENSG00000137265	ENSG00000164588
EHF	HCN1	0.051642027647699498	0	ENSG00000135373	ENSG00000164588
THRA	HCN1	0.084510306415984601	1	ENSG00000126351	ENSG00000164588
NKX3-1	EMB	-0.025843341572986699	0	ENSG00000167034	ENSG00000170571
EHF	RP11-269M20.3	0.0073420989307763796	0	ENSG00000135373	ENSG00000271752
ELF3	PARP8	0.062760365202604002	0	ENSG00000163435	ENSG00000151883
FOXB1	PARP8	-0.043682206930079903	0	ENSG00000171956	ENSG00000151883
IRF4	CTD-2314G24.2	0.019440509575724099	0	ENSG00000137265	ENSG00000259663
EHF	CTD-2314G24.2	0.046999542434920501	0	ENSG00000135373	ENSG00000259663
SPI1	CTD-2314G24.2	0.0083427727072582294	0	ENSG00000066336	ENSG00000259663
PLAG1	ISL1	0.052974636661075498	0	ENSG00000181690	ENSG00000016082
EHF	ISL1	0.062712674663905593	0	ENSG00000135373	ENSG00000016082
SPI1	ISL1	0.025237898163603702	0	ENSG00000066336	ENSG00000016082
GBX2	PELO	-0.055825384592786298	0	ENSG00000168505	ENSG00000152684
ETV6	ITGA2	-0.073517559608333297	0	ENSG00000139083	ENSG00000164171
STAT2	ITGA2	0.029690449947156299	1	ENSG00000170581	ENSG00000164171
SPIB	ITGA2	0.064127873233535998	1	ENSG00000269404	ENSG00000164171
NFKB2	MOCS2	-0.0082230916927048901	1	ENSG00000077150	ENSG00000164172
SP2	CTD-2366F13.1	0.0344239008222611	1	ENSG00000167182	ENSG00000247796
MBD2	CTD-2366F13.1	-0.010763753071522201	0	ENSG00000134046	ENSG00000247796
HIVEP1	FST	0.089626549228364299	0	ENSG00000095951	ENSG00000134363
PDX1	NDUFS4	0.0142912090037529	0	ENSG00000139515	ENSG00000164258
MAFF	NDUFS4	-0.0478761023261111	0	ENSG00000185022	ENSG00000164258
SPDEF	ASS1P9	-0.0074411573414004794	0	ENSG00000124664	ENSG00000217791
MYBL2	ARL15	-0.030947737976890301	0	ENSG00000101057	ENSG00000185305
GFI1	RN7SL801P	0.076918254659575205	0	ENSG00000162676	ENSG00000241230
FOS	SNX18	-0.067354260336797603	0	ENSG00000170345	ENSG00000178996
SMAD2	SNX18	0.10167065159718301	0	ENSG00000175387	ENSG00000178996
RELA	CTD-2591A1.1	-0.011471621021868101	0	ENSG00000173039	ENSG00000280159
IRF4	AC112198.1	0.033941137711671197	0	ENSG00000137265	ENSG00000232517
SPI1	AC112198.1	0.066401941786384602	0	ENSG00000066336	ENSG00000232517
EHF	RP11-45H22.3	0.0141844183539242	0	ENSG00000135373	ENSG00000249016
SPI1	RP11-45H22.3	0.015333346577787199	0	ENSG00000066336	ENSG00000249016
IRF4	ESM1	0.046072464200534902	0	ENSG00000137265	ENSG00000164283
SPI1	ESM1	0.023735364942199098	0	ENSG00000066336	ENSG00000164283
IRF4	CTD-2313F11.1	0.026067251213581999	0	ENSG00000137265	ENSG00000240535
PLAG1	CTD-2313F11.1	0.009416564252859921	0	ENSG00000181690	ENSG00000240535
EHF	CTD-2313F11.1	0.0192642719878382	0	ENSG00000135373	ENSG00000240535
SPIB	CTD-2313F11.1	0.0147435622158787	0	ENSG00000269404	ENSG00000240535
IRF4	GZMK	0.0127366412466035	0	ENSG00000137265	ENSG00000113088
SPI1	CTD-2313F11.3	0.011210276914172699	0	ENSG00000066336	ENSG00000248029
RAX2	GZMA	0.0198487135848175	0	ENSG00000173976	ENSG00000145649
MEF2D	CDC20B	0.085928808532594894	0	ENSG00000116604	ENSG00000164287
NR5A2	CDC20B	-0.062143579753887998	0	ENSG00000116833	ENSG00000164287
TP53	CDC20B	-0.050620550540766397	0	ENSG00000141510	ENSG00000164287
IRF1	GPX8	0.022237320095095499	0	ENSG00000125347	ENSG00000164294
IRF4	MCIDAS	0.008003231673225291	0	ENSG00000137265	ENSG00000234602
EHF	MCIDAS	0.032391119243853697	0	ENSG00000135373	ENSG00000234602
SPI1	MCIDAS	0.019891781169532999	0	ENSG00000066336	ENSG00000234602
EHF	CCNO	0.012245409134594999	0	ENSG00000135373	ENSG00000152669
FOXG1	CCNO	0.0065913008605769895	0	ENSG00000176165	ENSG00000152669
ZNF143	RP11-506H20.1	0.014891569131439301	0	ENSG00000166478	ENSG00000251307
CREB1	DHX29	-0.0147155869847602	1	ENSG00000118260	ENSG00000067248
MSX2	DHX29	0.0196155345353176	0	ENSG00000120149	ENSG00000067248
BPTF	DHX29	0.0256065446161944	1	ENSG00000171634	ENSG00000067248
KLF1	DHX29	-0.036310832506633403	0	ENSG00000105610	ENSG00000067248
MSX2	SKIV2L2	0.028715670493232301	0	ENSG00000120149	ENSG00000039123
KLF1	SKIV2L2	-0.041937594872817202	0	ENSG00000105610	ENSG00000039123
HIC1	PPAP2A	0.037611509014909401	0	ENSG00000177374	ENSG00000067113
FOXO6	RNF138P1	0.075734864345319702	0	ENSG00000204060	ENSG00000250853
ZNF639	SLC38A9	0.027911733391892499	0	ENSG00000121864	ENSG00000177058
IRF4	DDX4	0.020439274232395398	0	ENSG00000137265	ENSG00000152670
MEF2D	HNRNPH1P3	0.079188679998786898	0	ENSG00000116604	ENSG00000248854
IRF4	HNRNPH1P3	0.034775073683131201	0	ENSG00000137265	ENSG00000248854
TAL1	IL31RA	0.033807537653079499	0	ENSG00000162367	ENSG00000164509
RAX2	IL31RA	0.089445681760770099	0	ENSG00000173976	ENSG00000164509
EOMES	IL6ST	-0.066434049829952796	0	ENSG00000163508	ENSG00000134352
POU3F2	IL6ST	-0.059626448478757497	0	ENSG00000184486	ENSG00000134352
PAX5	IL6ST	-0.088479307578233607	0	ENSG00000196092	ENSG00000134352
EPAS1	FLJ31104	-0.0173766226969197	1	ENSG00000116016	ENSG00000227908
NR2C2	ANKRD55	0.073003617972488499	0	ENSG00000177463	ENSG00000164512
PBX2	ANKRD55	-0.092436129803041098	1	ENSG00000204304	ENSG00000164512
IRF4	PSMC1P4	0.014082398126063701	0	ENSG00000137265	ENSG00000248781
PLAG1	PSMC1P4	0.055105432469165994	0	ENSG00000181690	ENSG00000248781
ESR1	RP11-155L15.1	0.026138042832440901	0	ENSG00000091831	ENSG00000249697
RFX5	MAP3K1	0.047229453672606399	0	ENSG00000143390	ENSG00000095015
LHX9	MAP3K1	-0.035201810289996298	0	ENSG00000143355	ENSG00000095015
DPRX	AC008937.2	-0.050379639814066103	0	ENSG00000204595	ENSG00000237705
